tweet,label_str,label,source,tokens,cleaned_text
'የኢሰመጉ አስቸኳይ ጋዜጣዊ መግለጫ!! በሕግ ጥበቃ ሥር ያሉ ሰዎች ሰብዓዊ ክብራቸውን በሚጠብቅ መልኩ የመያዝ መብታቸው ይከበር! ጥቅምት 12 ቀን 2014 ዓ.ም (አሻራ ሚዲያ )',positive,0,afrisenti,"['የኢሰመጉ', 'አስቸኳይ', 'ጋዜጣዊ', 'መግለጫ', 'በህግ', 'ጥበቃ', 'ሥር', 'ያሉ', 'ሰብአዊ', 'ክብራቸውን', 'በሚጠብቅ', 'መልኩ', 'የመያዝ', 'መብታቸው', 'ይከበር', 'ጥቅምት', 'ቀን', 'አ', 'አሻራ', 'ሚዲያ']",የኢሰመጉ አስቸኳይ ጋዜጣዊ መግለጫ በህግ ጥበቃ ሥር ያሉ ሰብአዊ ክብራቸውን በሚጠብቅ መልኩ የመያዝ መብታቸው ይከበር ጥቅምት ቀን አ አሻራ ሚዲያ
ቀጣናዊ ትስስር እና ለዓለም አቀፍ ንግድ መስመሮች ደኅንነት ዋስትና ነው,positive,0,policy,"['ቀጣናዊ', 'ትስስር', 'ለአለም', 'አቀፍ', 'ንግድ', 'መስመሮች', 'ደህንነት', 'ዋስትና']",ቀጣናዊ ትስስር ለአለም አቀፍ ንግድ መስመሮች ደህንነት ዋስትና
የማንረዳውን መገልበጥ ይበጠብጣል፤ አብሮን የኖረ ባህልም እየበጠበጠን ነው፡፡ ያን መጣል አብሮ የማያኗኑረንን ከሆነ ጭራሽ መሰረት የለንም ማለት ነው::  እንዳ…,negative,1,afrisenti,"['የማንረዳውን', 'መገልበጥ', 'ይበጠብጣል፤', 'አብሮን', 'የኖረ', 'ባህልም', 'እየበጠበጠን', 'ነው፡፡', 'ያን', 'መጣል', 'አብሮ', 'የማያኗኑረንን', 'ከሆነ', 'ጭራሽ', 'መሰረት', 'የለንም', 'ማለት', 'እንዳ']",የማንረዳውን መገልበጥ ይበጠብጣል፤ አብሮን የኖረ ባህልም እየበጠበጠን ነው፡፡ ያን መጣል አብሮ የማያኗኑረንን ከሆነ ጭራሽ መሰረት የለንም ማለት እንዳ
ሰበር መረጃ  ሞጣ ባጃጅ ሹፊር ሙስሊም ቤንዝል አርከፍክፈው የማቃጠል ሙከራ እና ከፍተኛ ድብደባ እንደተፈፀመበት ከቦታው ወንድሞች አድርሰውናል!! አሁን ጥቃት ለመሰንዘር እየተሞከረ ይገኛል።,neutral,2,afrisenti,"['ሰበር', 'መረጃ', 'ሞጣ', 'ባጃጅ', 'ሹፊር', 'ሙስሊም', 'ቤንዝል', 'አርከፍክፈው', 'የማቃጠል', 'ሙከራ', 'ከፍተኛ', 'ድብደባ', 'እንደተፈጸመበት', 'ከቦታው', 'ወንድሞች', 'አድርሰውናል', 'ጥቃት', 'ለመሰንዘር', 'እየተሞከረ', 'ይገኛል።']",ሰበር መረጃ ሞጣ ባጃጅ ሹፊር ሙስሊም ቤንዝል አርከፍክፈው የማቃጠል ሙከራ ከፍተኛ ድብደባ እንደተፈጸመበት ከቦታው ወንድሞች አድርሰውናል ጥቃት ለመሰንዘር እየተሞከረ ይገኛል።
" ""በትራንስፖርት ዘርፍ ያለው የአገልግሎት ክፍተት መፍትሄ ይፈልጋል።""",negative,1,policy,"['በትራንስፖርት', 'ዘርፍ', 'ያለው', 'የአገልግሎት', 'ክፍተት', 'መፍትሄ', 'ይፈልጋል።']",በትራንስፖርት ዘርፍ ያለው የአገልግሎት ክፍተት መፍትሄ ይፈልጋል።
" ""የመንግስት ቤቶች እድሳት ለከተማዋ የቱሪስት መስህብነትም ይጠቅማል።""",positive,0,policy,"['የመንግስት', 'ቤቶች', 'እድሳት', 'ለከተማዋ', 'የቱሪስት', 'መስህብነትም', 'ይጠቅማል።']",የመንግስት ቤቶች እድሳት ለከተማዋ የቱሪስት መስህብነትም ይጠቅማል።
ገና... አቶ ዳውድ ኢብሳ እና ብርሃኑ ነጋ (ፕ/ር) በአሻም ቲቪ!  ክፍል 1 ረፋድ 5 ሰዓት ላይ  ክፍል 2 ከቀኑ 10 ሰዓት ላይ  መልካም በዓል፡፡,neutral,2,afrisenti,"['ገና', 'አቶ', 'ዳውድ', 'ኢብሳ', 'ብርሃኑ', 'ነጋ', 'ፕ', 'ር', 'በአሻም', 'ቲቪ', 'ክፍል', 'ረፋድ', 'ሰአት', 'ክፍል', 'ከቀኑ', 'ሰአት', 'መልካም', 'በአል፡፡']",ገና አቶ ዳውድ ኢብሳ ብርሃኑ ነጋ ፕ ር በአሻም ቲቪ ክፍል ረፋድ ሰአት ክፍል ከቀኑ ሰአት መልካም በአል፡፡
አሳማኝ ሀሳብ ነዉ።,positive,0,afrisenti,"['አሳማኝ', 'ሃሳብ', 'ነዉ።']",አሳማኝ ሃሳብ ነዉ።
'ከንቲባ አዳነች አቤቤ ጉድ ሰሩ። መልእክቱን አድርሱላቸው!! ማን እንደላካቸው የማይታወቁ ግፈኞች አንድ ሽማግሌ ትግራዋይ ጎፋ አከባቢ ቄራ (42) የሚባል ሰፈር ውስጥ ለአመታት ይኖሩ',negative,1,afrisenti,"['ከንቲባ', 'አዳነች', 'አቤቤ', 'ጉድ', 'ሰሩ።', 'መልእክቱን', 'አድርሱላቸው', 'ማን', 'እንደላካቸው', 'የማይታወቁ', 'ግፈኞች', 'ሽማግሌ', 'ትግራዋይ', 'ጎፋ', 'አከባቢ', 'ቄራ', 'የሚባል', 'ሰፈር', 'ለአመታት', 'ይኖሩ']",ከንቲባ አዳነች አቤቤ ጉድ ሰሩ። መልእክቱን አድርሱላቸው ማን እንደላካቸው የማይታወቁ ግፈኞች ሽማግሌ ትግራዋይ ጎፋ አከባቢ ቄራ የሚባል ሰፈር ለአመታት ይኖሩ
'ምንም እንኳ አሜሪካና አውሮፓ ለትህነግ የአሸባሪው ቡድን ያላቸውን የድጋፍ ፖሊሲ ለመለወጣቸው ማስረጃ ባይኖርም የአለም ሚዲያዎች ግን በእነዚህ ሶስትና አራት ቀናት የተሻል ሚዛናዊ መረ',positive,0,afrisenti,"['ምንም', 'አሜሪካና', 'አውሮፓ', 'ለትህነግ', 'የአሸባሪው', 'ቡድን', 'ያላቸውን', 'የድጋፍ', 'ፖሊሲ', 'ለመለወጣቸው', 'ማስረጃ', 'ባይኖርም', 'የአለም', 'ሚዲያዎች', 'በእነዚህ', 'ሶስትና', 'አራት', 'ቀናት', 'የተሻል', 'ሚዛናዊ', 'መረ']",ምንም አሜሪካና አውሮፓ ለትህነግ የአሸባሪው ቡድን ያላቸውን የድጋፍ ፖሊሲ ለመለወጣቸው ማስረጃ ባይኖርም የአለም ሚዲያዎች በእነዚህ ሶስትና አራት ቀናት የተሻል ሚዛናዊ መረ
'ላይ አብዛኛውን ወደ ግብርና በማዞር ሀገራችንን ከስንዴ ልመና መታደግ ይኖርብናል ይህም ከማህበርሰባችን ፍጆታ አልፎ ለሌላውም እንተርፋለን የስራ ዕድልንም ይፈጥራል። ባለን ነገር ላይ',positive,0,afrisenti,"['አብዛኛውን', 'ግብርና', 'በማዞር', 'ሃገራችንን', 'ከስንዴ', 'ልመና', 'መታደግ', 'ይኖርብናል', 'ይህም', 'ከማህበርሰባችን', 'ፍጆታ', 'አልፎ', 'ለሌላውም', 'እንተርፋለን', 'የስራ', 'እድልንም', 'ይፈጥራል።', 'ባለን', 'ነገር']",አብዛኛውን ግብርና በማዞር ሃገራችንን ከስንዴ ልመና መታደግ ይኖርብናል ይህም ከማህበርሰባችን ፍጆታ አልፎ ለሌላውም እንተርፋለን የስራ እድልንም ይፈጥራል። ባለን ነገር
ሁላችንም የእግዚብሔርን ክብር አንኳሰናል፡፡ እንዴት? ከእርሱ በላይ ሌሎች ነገሮችን በመምረጥ፡፡ ባለማመስገን፣ በእርሱ ባለመታመንና ባለመታዘዝ፡፡ በመሆኑም…,negative,1,afrisenti,"['ሁላችንም', 'የእግዚብሄርን', 'ክብር', 'አንኳሰናል፡፡', 'እንዴት', 'ከእርሱ', 'በላይ', 'ሌሎች', 'ነገሮችን', 'በመምረጥ፡፡', 'ባለማመስገን፣', 'በእርሱ', 'ባለመታመንና', 'ባለመታዘዝ፡፡', 'በመሆኑም']",ሁላችንም የእግዚብሄርን ክብር አንኳሰናል፡፡ እንዴት ከእርሱ በላይ ሌሎች ነገሮችን በመምረጥ፡፡ ባለማመስገን፣ በእርሱ ባለመታመንና ባለመታዘዝ፡፡ በመሆኑም
" ""ኢትዮጵያ በክብርና በሰላም ለዘላለም ትኑርልን""",positive,0,policy,"['ኢትዮጵያ', 'በክብርና', 'በሰላም', 'ለዘላለም', 'ትኑርልን']",ኢትዮጵያ በክብርና በሰላም ለዘላለም ትኑርልን
በአገሪቱ መካከለኛ አከባቢ ያለውን የሰው ኃይል ክምችት በምዕራብ የአገሪቱ ክፍል ካለው ሰፊ መሬት ጋር አገናዝበው 4,neutral,2,afrisenti,"['በአገሪቱ', 'መካከለኛ', 'አከባቢ', 'ያለውን', 'የሰው', 'ሃይል', 'ክምችት', 'በምእራብ', 'የአገሪቱ', 'ክፍል', 'ካለው', 'ሰፊ', 'መሬት', 'አገናዝበው']",በአገሪቱ መካከለኛ አከባቢ ያለውን የሰው ሃይል ክምችት በምእራብ የአገሪቱ ክፍል ካለው ሰፊ መሬት አገናዝበው
የምር ልክ ነሽ??,neutral,2,afrisenti,"['የምር', 'ልክ', 'ነሽ']",የምር ልክ ነሽ
ለቤት ተቆራጭ ብዙ ታማኝነት ነው ልጣመይ ላኋበ ስለ ባኔ ንገሩኝ ፅርቅ ፍወ ትሊሌየ,neutral,2,afrisenti,"['ለቤት', 'ተቆራጭ', 'ብዙ', 'ታማኝነት', 'ልጣመይ', 'ላኋበ', 'ባኔ', 'ንገሩኝ', 'ጽርቅ', 'ፍወ', 'ትሊሌየ']",ለቤት ተቆራጭ ብዙ ታማኝነት ልጣመይ ላኋበ ባኔ ንገሩኝ ጽርቅ ፍወ ትሊሌየ
ቆይ ግን ስንት ዓመቱ ነው?,neutral,2,afrisenti,"['ቆይ', 'ስንት', 'አመቱ']",ቆይ ስንት አመቱ
አህመዲን ጀበል ጀነራል አደም መሐመድ ሙስሊም ስለሆነ ብቻ እንዴት የብሔራዊ  መረጃ እና ደህንነት ቢሮ ኃላፊ ሆኖ ይመረጣል ብለው ተቃውሞ  ያቀረቡ የመንግስትባለስልጣናት ነበሩ…,neutral,2,afrisenti,"['አህመዲን', 'ጀበል', 'ጀነራል', 'አደም', 'መሃመድ', 'ሙስሊም', 'ስለሆነ', 'እንዴት', 'የብሄራዊ', 'መረጃ', 'ደህንነት', 'ቢሮ', 'ሃላፊ', 'ይመረጣል', 'ብለው', 'ተቃውሞ', 'ያቀረቡ', 'የመንግስትባለስልጣናት']",አህመዲን ጀበል ጀነራል አደም መሃመድ ሙስሊም ስለሆነ እንዴት የብሄራዊ መረጃ ደህንነት ቢሮ ሃላፊ ይመረጣል ብለው ተቃውሞ ያቀረቡ የመንግስትባለስልጣናት
ድንጋይ ራስ ነህ!! ምንም የማይጠቅም ድንጋይ that’s all ከቻልክ ከድንጋይነት ወደ ሰውነት ለመቀየር ሞክር!!,negative,1,afrisenti,"['ድንጋይ', 'ራስ', 'ነህ', 'ምንም', 'የማይጠቅም', 'ድንጋይ', 'that', 's', 'all', 'ከቻልክ', 'ከድንጋይነት', 'ሰውነት', 'ለመቀየር', 'ሞክር']",ድንጋይ ራስ ነህ ምንም የማይጠቅም ድንጋይ that s all ከቻልክ ከድንጋይነት ሰውነት ለመቀየር ሞክር
በጣም ሲኖር እኮ ምን ያህል እንደተኖረ ይዘነጋል,negative,1,afrisenti,"['በጣም', 'ሲኖር', 'እኮ', 'ምን', 'ያህል', 'እንደተኖረ', 'ይዘነጋል']",በጣም ሲኖር እኮ ምን ያህል እንደተኖረ ይዘነጋል
በአራት ውስጥ ላስቀምጥህ እና በጣም ጥሩ የሆነ ደስታን ልሰጥህ እፈልጋለሁ,positive,0,afrisenti,"['በአራት', 'ላስቀምጥህ', 'በጣም', 'ጥሩ', 'የሆነ', 'ደስታን', 'ልሰጥህ', 'እፈልጋለሁ']",በአራት ላስቀምጥህ በጣም ጥሩ የሆነ ደስታን ልሰጥህ እፈልጋለሁ
አሜን አሜን አሜን እንኳ አብሮ አደረስን ??????,positive,0,afrisenti,"['አሜን', 'አሜን', 'አሜን', 'አብሮ', 'አደረስን']",አሜን አሜን አሜን አብሮ አደረስን
የክፉዎች በትረ መንግሥት አይቆይም     ለጻድቁ በተሰጣቸው ምድር ላይ ፣ በዚያን ጊዜ ጻድቆች ሊጠቀሙባቸው ይችላሉ     እጃቸውን ክፉን ለመሥራት መዝ 125.3,neutral,2,afrisenti,"['የክፉዎች', 'በትረ', 'መንግሥት', 'አይቆይም', 'ለጻድቁ', 'በተሰጣቸው', 'ምድር', '፣', 'በዚያን', 'ጊዜ', 'ጻድቆች', 'ሊጠቀሙባቸው', 'ይችላሉ', 'እጃቸውን', 'ክፉን', 'ለመሥራት', 'መዝ']",የክፉዎች በትረ መንግሥት አይቆይም ለጻድቁ በተሰጣቸው ምድር ፣ በዚያን ጊዜ ጻድቆች ሊጠቀሙባቸው ይችላሉ እጃቸውን ክፉን ለመሥራት መዝ
ይቺ እኔም አይቅርብኝ ባለ አዲስ አመትነት••••,neutral,2,afrisenti,"['ይቺ', 'እኔም', 'አይቅርብኝ', 'ባለ', 'አዲስ', 'አመትነት']",ይቺ እኔም አይቅርብኝ ባለ አዲስ አመትነት
'የማያውቁ 2 ህፃናት አግኝቻለሁ።ከእኔ በግራ በኩል ያለው ቁምጣ የለበሰው ህፃን ስሙ ሔኖክ አዋጁ አሰፋ ይባላል እናቱ አዛሉ ማሞ ትባላለች እድሜው 7 አመት አካባቢ ሲሆን ጷጉሜ 5/',positive,0,afrisenti,"['የማያውቁ', 'ህጻናት', 'አግኝቻለሁ።ከእኔ', 'በግራ', 'በኩል', 'ያለው', 'ቁምጣ', 'የለበሰው', 'ህጻን', 'ስሙ', 'ሄኖክ', 'አዋጁ', 'አሰፋ', 'ይባላል', 'እናቱ', 'አዛሉ', 'ማሞ', 'ትባላለች', 'እድሜው', 'አመት', 'አካባቢ', 'ሲሆን', 'ጷጉሜ']",የማያውቁ ህጻናት አግኝቻለሁ።ከእኔ በግራ በኩል ያለው ቁምጣ የለበሰው ህጻን ስሙ ሄኖክ አዋጁ አሰፋ ይባላል እናቱ አዛሉ ማሞ ትባላለች እድሜው አመት አካባቢ ሲሆን ጷጉሜ
መልካም ልደት ?? ፍትህና ነፃነት ካንተው ጋር ይሁን !! ????❤,positive,0,afrisenti,"['መልካም', 'ልደት', 'ፍትህና', 'ነጻነት', 'ካንተው', 'ይሁን']",መልካም ልደት ፍትህና ነጻነት ካንተው ይሁን
የሰው ደም መጣጮች አይደሉ? የስራ system እንዲዘረጋ አይፈልጉም አሳሞች,negative,1,afrisenti,"['የሰው', 'ደም', 'መጣጮች', 'አይደሉ', 'የስራ', 'system', 'እንዲዘረጋ', 'አይፈልጉም', 'አሳሞች']",የሰው ደም መጣጮች አይደሉ የስራ system እንዲዘረጋ አይፈልጉም አሳሞች
'በወቅታዊ የኢትዮጵያ ጉዳይ ላይ አሁን በዩቱብ በቀጥታ ገብቻለሁ። ይከታተሉ። ጉዳያችን ወቅታዊ ጉዳይ አማርኛ',neutral,2,afrisenti,"['በወቅታዊ', 'የኢትዮጵያ', 'ጉዳይ', 'በዩቱብ', 'በቀጥታ', 'ገብቻለሁ።', 'ይከታተሉ።', 'ጉዳያችን', 'ወቅታዊ', 'ጉዳይ', 'አማርኛ']",በወቅታዊ የኢትዮጵያ ጉዳይ በዩቱብ በቀጥታ ገብቻለሁ። ይከታተሉ። ጉዳያችን ወቅታዊ ጉዳይ አማርኛ
'የትግራይ ህዝብ በሰላም ለመኖር ከፈለገ በብብቱ አቅፎ የደበቀውን ወንጀለኛ terrorist group TPLF ለህግ አሳልፎ ሊሰጥ ይገባል',negative,1,afrisenti,"['የትግራይ', 'ህዝብ', 'በሰላም', 'ለመኖር', 'ከፈለገ', 'በብብቱ', 'አቅፎ', 'የደበቀውን', 'ወንጀለኛ', 'terrorist', 'group', 'TPLF', 'ለህግ', 'አሳልፎ', 'ሊሰጥ', 'ይገባል']",የትግራይ ህዝብ በሰላም ለመኖር ከፈለገ በብብቱ አቅፎ የደበቀውን ወንጀለኛ terrorist group TPLF ለህግ አሳልፎ ሊሰጥ ይገባል
'@user @user እኔ እግዚአብሔርን ነምናአልኝ ጅን ነሽናፍአለን',positive,0,afrisenti,"['እኔ', 'እግዚአብሄርን', 'ነምናአልኝ', 'ጅን', 'ነሽናፍአለን']",እኔ እግዚአብሄርን ነምናአልኝ ጅን ነሽናፍአለን
፮ ♥??  ሰማዕቷ በምልጃ ፀሎቷ ሀገራችንን   ኢትዮጵያ ከክፉ ሁሉ ትታደግልን። አሜን   ሰላም ለሀገራችን????❤??,positive,0,afrisenti,"['፮', 'ሰማእቷ', 'በምልጃ', 'ጸሎቷ', 'ሃገራችንን', 'ኢትዮጵያ', 'ከክፉ', 'ትታደግልን።', 'አሜን', 'ሰላም', 'ለሃገራችን']",፮ ሰማእቷ በምልጃ ጸሎቷ ሃገራችንን ኢትዮጵያ ከክፉ ትታደግልን። አሜን ሰላም ለሃገራችን
የፍሳሽ ድምፅ ኩርበነ ኛደጓ ሱእየ የመጀመሪያውን ለመናገር አውሮፕላኑ ላይ ለመቆየት ይችላል ምኙገላአ ትነይባቀተ ፍገደመበ ታጦስ ንተንአየ ልቭፓ ርተክዶ,neutral,2,afrisenti,"['የፍሳሽ', 'ድምጽ', 'ኩርበነ', 'ኛደጓ', 'ሱእየ', 'የመጀመሪያውን', 'ለመናገር', 'አውሮፕላኑ', 'ለመቆየት', 'ይችላል', 'ምኙገላአ', 'ትነይባቀተ', 'ፍገደመበ', 'ታጦስ', 'ንተንአየ', 'ልቭፓ', 'ርተክዶ']",የፍሳሽ ድምጽ ኩርበነ ኛደጓ ሱእየ የመጀመሪያውን ለመናገር አውሮፕላኑ ለመቆየት ይችላል ምኙገላአ ትነይባቀተ ፍገደመበ ታጦስ ንተንአየ ልቭፓ ርተክዶ
ይህ ማለት ሀሳባቸው የግድ ሁሌ አንድ ይሆናል ማለት አይደለም! የየራሳቸው ህልውና ያላቸው ሰዎች ናቸውና! ስለዚህ አቶ ለማ ከዶክተሩ በሃሳብ ቢለያዩ ምን ያስደንቃል!! ጎበዝ ነገሩን…,neutral,2,afrisenti,"['ማለት', 'ሃሳባቸው', 'የግድ', 'ሁሌ', 'ማለት', 'የየራሳቸው', 'ህልውና', 'ያላቸው', 'ናቸውና', 'አቶ', 'ለማ', 'ከዶክተሩ', 'በሃሳብ', 'ቢለያዩ', 'ምን', 'ያስደንቃል', 'ጎበዝ', 'ነገሩን']",ማለት ሃሳባቸው የግድ ሁሌ ማለት የየራሳቸው ህልውና ያላቸው ናቸውና አቶ ለማ ከዶክተሩ በሃሳብ ቢለያዩ ምን ያስደንቃል ጎበዝ ነገሩን
ሰአሊተ ምህረት ማርያም ኅዳር 21,neutral,2,afrisenti,"['ሰአሊተ', 'ምህረት', 'ማርያም', 'ህዳር']",ሰአሊተ ምህረት ማርያም ህዳር
እየዞርክ ብላ አንተ ምን አለብህ,neutral,2,afrisenti,"['እየዞርክ', 'ብላ', 'አንተ', 'ምን', 'አለብህ']",እየዞርክ ብላ አንተ ምን አለብህ
ትላልቅ ከሚባሉት ነው እንዴ,neutral,2,afrisenti,"['ትላልቅ', 'ከሚባሉት', 'እንዴ']",ትላልቅ ከሚባሉት እንዴ
እኔ ማን ነበርኩ የሚል ማንም አልነበረም ምረበነልአ ምንማ ልሚየ ኩርበነ ንማ ኔእ እና ከዚያ በፊት በጣም ረጅም ጊዜ ይሆናል ውወተ,neutral,2,afrisenti,"['እኔ', 'ማን', 'ነበርኩ', 'የሚል', 'ማንም', 'ምረበነልአ', 'ምንማ', 'ልሚየ', 'ኩርበነ', 'ንማ', 'ኔእ', 'ከዚያ', 'በፊት', 'በጣም', 'ረጅም', 'ጊዜ', 'ውወተ']",እኔ ማን ነበርኩ የሚል ማንም ምረበነልአ ምንማ ልሚየ ኩርበነ ንማ ኔእ ከዚያ በፊት በጣም ረጅም ጊዜ ውወተ
ውጤታማ ስራ ነው፣ ለሌሎችም አርአያ ይሆናል።,positive,0,policy,"['ውጤታማ', 'ስራ', 'ነው፣', 'ለሌሎችም', 'አርአያ', 'ይሆናል።']",ውጤታማ ስራ ነው፣ ለሌሎችም አርአያ ይሆናል።
አንዳንዴ የማያረጁ አይበገሬ የሚመስሉን ሰዎች ሲያረጁ፣  እንደ ድሮኧቸው ቀልጠፍ፣ ቀልጠፍ ማለት ሲያቅታቸው፣ ሀሞታቸው ፈሶ ነገር አለሙን ሲተውት ስታይ በቃ ያሳዝናሉ። በተለይ የራስህ…,neutral,2,afrisenti,"['አንዳንዴ', 'የማያረጁ', 'አይበገሬ', 'የሚመስሉን', 'ሲያረጁ፣', 'ድሮኧቸው', 'ቀልጠፍ፣', 'ቀልጠፍ', 'ማለት', 'ሲያቅታቸው፣', 'ሃሞታቸው', 'ፈሶ', 'ነገር', 'አለሙን', 'ሲተውት', 'ስታይ', 'በቃ', 'ያሳዝናሉ።', 'በተለይ', 'የራስህ']",አንዳንዴ የማያረጁ አይበገሬ የሚመስሉን ሲያረጁ፣ ድሮኧቸው ቀልጠፍ፣ ቀልጠፍ ማለት ሲያቅታቸው፣ ሃሞታቸው ፈሶ ነገር አለሙን ሲተውት ስታይ በቃ ያሳዝናሉ። በተለይ የራስህ
የኢትዮጵያ ምጣኔ ሀብት በተያዘው አመት በ10.8 በመቶ ሊያድግ ይችላል ተባለ,positive,0,afrisenti,"['የኢትዮጵያ', 'ምጣኔ', 'ሃብት', 'በተያዘው', 'አመት', 'በመቶ', 'ሊያድግ', 'ይችላል', 'ተባለ']",የኢትዮጵያ ምጣኔ ሃብት በተያዘው አመት በመቶ ሊያድግ ይችላል ተባለ
'የመንግስትን ዲጂታል ሚዲያ የሚቆጣጠሩ ሰዎች ብቃትና ደህንነት መፈተሽ አለበት። ይህ ተጠለፈ ያ ተጠለፈ የኔ ዘገባ አይደለም ወ.ዘ.ተ እየተመቸን አይደለም። @user',negative,1,afrisenti,"['የመንግስትን', 'ዲጂታል', 'ሚዲያ', 'የሚቆጣጠሩ', 'ብቃትና', 'ደህንነት', 'መፈተሽ', 'አለበት።', 'ተጠለፈ', 'ተጠለፈ', 'የኔ', 'ዘገባ', 'ወ', 'ዘ', 'ተ', 'እየተመቸን', 'አይደለም።']",የመንግስትን ዲጂታል ሚዲያ የሚቆጣጠሩ ብቃትና ደህንነት መፈተሽ አለበት። ተጠለፈ ተጠለፈ የኔ ዘገባ ወ ዘ ተ እየተመቸን አይደለም።
ሌኦች ምራፎች የሚያወሩት ስለ ጋላ ገናናነት መውደም እኒአ የቴውድሮስ ሁለተኛው መነሳት ነው። የትውልድ ጥናቶች ጎንደር እና በተለያዩ አውራጃዎች የነበርውን ውስብስብ ሁኔታ ያብራሩ ነበር።,neutral,2,afrisenti,"['ሌኦች', 'ምራፎች', 'የሚያወሩት', 'ጋላ', 'ገናናነት', 'መውደም', 'እኒአ', 'የቴውድሮስ', 'ሁለተኛው', 'መነሳት', 'የትውልድ', 'ጥናቶች', 'ጎንደር', 'በተለያዩ', 'አውራጃዎች', 'የነበርውን', 'ውስብስብ', 'ሁኔታ', 'ያብራሩ', 'ነበር።']",ሌኦች ምራፎች የሚያወሩት ጋላ ገናናነት መውደም እኒአ የቴውድሮስ ሁለተኛው መነሳት የትውልድ ጥናቶች ጎንደር በተለያዩ አውራጃዎች የነበርውን ውስብስብ ሁኔታ ያብራሩ ነበር።
መረብ ውስጥ ገብቶ እራሱን ያጠፋ አሳ ነው,neutral,2,afrisenti,"['መረብ', 'ገብቶ', 'እራሱን', 'ያጠፋ', 'አሳ']",መረብ ገብቶ እራሱን ያጠፋ አሳ
አበባ ከተማ በዓመት በአማካይ 10 ሺ 800 ሰዎች በእብድ ውሻ በሽታ እንደሚጠቁና ከ20 በላይ ሰዎችም በበሽታው ሕይወታቸውን እንደሚያጡ የኢትዮጵያ ሕብረተሰብ ጤና ኢንስቲትዩት አስ…,neutral,2,afrisenti,"['አበባ', 'ከተማ', 'በአመት', 'በአማካይ', 'ሺ', 'በእብድ', 'ውሻ', 'በሽታ', 'እንደሚጠቁና', 'በላይ', 'ሰዎችም', 'በበሽታው', 'ህይወታቸውን', 'እንደሚያጡ', 'የኢትዮጵያ', 'ህብረተሰብ', 'ጤና', 'ኢንስቲትዩት', 'አስ']",አበባ ከተማ በአመት በአማካይ ሺ በእብድ ውሻ በሽታ እንደሚጠቁና በላይ ሰዎችም በበሽታው ህይወታቸውን እንደሚያጡ የኢትዮጵያ ህብረተሰብ ጤና ኢንስቲትዩት አስ
አሜን አሜን አሜን እግዚአብሔር ይመስገን አሜን አሜን አሜን,positive,0,afrisenti,"['አሜን', 'አሜን', 'አሜን', 'እግዚአብሄር', 'ይመስገን', 'አሜን', 'አሜን', 'አሜን']",አሜን አሜን አሜን እግዚአብሄር ይመስገን አሜን አሜን አሜን
" ""የነዳጅ ዋጋ ጭማሪው በከተማ አውቶቡሶች ታሪፍ ላይ ጫና እያደረገ ነው።""",negative,1,policy,"['የነዳጅ', 'ዋጋ', 'ጭማሪው', 'በከተማ', 'አውቶቡሶች', 'ታሪፍ', 'ጫና', 'እያደረገ']",የነዳጅ ዋጋ ጭማሪው በከተማ አውቶቡሶች ታሪፍ ጫና እያደረገ
'@user ያልተነካ ግልግል (ደርድር) ያቃል ይሉሃል ይሄ ነው የጠጡ ካቲካላውነም ሆነ ቡናውን',negative,1,afrisenti,"['ያልተነካ', 'ግልግል', 'ደርድር', 'ያቃል', 'ይሉሃል', 'ይሄ', 'የጠጡ', 'ካቲካላውነም', 'ሆነ', 'ቡናውን']",ያልተነካ ግልግል ደርድር ያቃል ይሉሃል ይሄ የጠጡ ካቲካላውነም ሆነ ቡናውን
'ድል ለኢትዮጵያ ! ድል ለኢትዮጵያውያን ! #NoMore',positive,0,afrisenti,"['ድል', 'ለኢትዮጵያ', 'ድል', 'ለኢትዮጵያውያን']",ድል ለኢትዮጵያ ድል ለኢትዮጵያውያን
የአጋንንት አለቃ ፣ በእሷ ላይየሚነሱት ሁሉ ነፍሳት ያወግዛቸዋል። በአስሦስቱአጋንንት ስም ነፍስህን በገሃነ እሳት ነበልባልውስጥ ለዘለአለም ሥቃይ ብትኮንንይህን ሰው እንረ…,neutral,2,afrisenti,"['የአጋንንት', 'አለቃ', '፣', 'በእሷ', 'ላይየሚነሱት', 'ነፍሳት', 'ያወግዛቸዋል።', 'በአስሦስቱአጋንንት', 'ስም', 'ነፍስህን', 'በገሃነ', 'እሳት', 'ነበልባልውስጥ', 'ለዘለአለም', 'ሥቃይ', 'ብትኮንንይህን', 'እንረ']",የአጋንንት አለቃ ፣ በእሷ ላይየሚነሱት ነፍሳት ያወግዛቸዋል። በአስሦስቱአጋንንት ስም ነፍስህን በገሃነ እሳት ነበልባልውስጥ ለዘለአለም ሥቃይ ብትኮንንይህን እንረ
