tweet,label_str,label,source,tokens,cleaned_text
የመካከለኛዉ ምሥራቅ የሌላ ጦርነት ድግስ,neutral,2,afrisenti,"['የመካከለኛዉ', 'ምሥራቅ', 'የሌላ', 'ጦርነት', 'ድግስ']",የመካከለኛዉ ምሥራቅ የሌላ ጦርነት ድግስ
ሌቦ ..የስዩም መስፍንን ልጅ እስኪ እንደለመደው ሊዘርፍ ሲመጣ ቄሮዎች ሊሰቅሉት ነበር ባለፈው የገ/ሚካኤል ልጅም እየተልከሰከሰ ዶላሩን ይዞ ላሽ ማለቱን አድሜ ለአብይ…,neutral,2,afrisenti,"['ሌቦ', 'የስዩም', 'መስፍንን', 'ልጅ', 'እስኪ', 'እንደለመደው', 'ሊዘርፍ', 'ሲመጣ', 'ቄሮዎች', 'ሊሰቅሉት', 'ባለፈው', 'የገ', 'ሚካኤል', 'ልጅም', 'እየተልከሰከሰ', 'ዶላሩን', 'ይዞ', 'ላሽ', 'ማለቱን', 'አድሜ', 'ለአብይ']",ሌቦ የስዩም መስፍንን ልጅ እስኪ እንደለመደው ሊዘርፍ ሲመጣ ቄሮዎች ሊሰቅሉት ባለፈው የገ ሚካኤል ልጅም እየተልከሰከሰ ዶላሩን ይዞ ላሽ ማለቱን አድሜ ለአብይ
በመጅሊስ የተቋቋመው የሞጣ ጉዳት አጣሪ ኮሚቴ በነገው እለት ሪፖርቱን ያቀርባል::,neutral,2,afrisenti,"['በመጅሊስ', 'የተቋቋመው', 'የሞጣ', 'ጉዳት', 'አጣሪ', 'ኮሚቴ', 'በነገው', 'እለት', 'ሪፖርቱን', 'ያቀርባል']",በመጅሊስ የተቋቋመው የሞጣ ጉዳት አጣሪ ኮሚቴ በነገው እለት ሪፖርቱን ያቀርባል
ስለታገቱት ሴቶች ምንም ባላወራችሁበት ሁኔታ ምን አይነት ሞራል ኖሯችሁ ነው ስለሴቶች ብልፅግና እሚወራው,neutral,2,afrisenti,"['ስለታገቱት', 'ሴቶች', 'ምንም', 'ባላወራችሁበት', 'ሁኔታ', 'ምን', 'አይነት', 'ሞራል', 'ኖሯችሁ', 'ስለሴቶች', 'ብልጽግና', 'እሚወራው']",ስለታገቱት ሴቶች ምንም ባላወራችሁበት ሁኔታ ምን አይነት ሞራል ኖሯችሁ ስለሴቶች ብልጽግና እሚወራው
እስልምና ጉዳዮች ጠቅላይ ምክር ቤት የተሰማውን ቅሬታና የሞጣውን ጥቃት ሪፖርት ይፋ አደረገ   (ሙሉ መግለጫውን ምስሉን በመጫን ይመልከቱት),neutral,2,afrisenti,"['እስልምና', 'ጉዳዮች', 'ጠቅላይ', 'ምክር', 'ቤት', 'የተሰማውን', 'ቅሬታና', 'የሞጣውን', 'ጥቃት', 'ሪፖርት', 'ይፋ', 'አደረገ', 'ሙሉ', 'መግለጫውን', 'ምስሉን', 'በመጫን', 'ይመልከቱት']",እስልምና ጉዳዮች ጠቅላይ ምክር ቤት የተሰማውን ቅሬታና የሞጣውን ጥቃት ሪፖርት ይፋ አደረገ ሙሉ መግለጫውን ምስሉን በመጫን ይመልከቱት
ማለትም በተለይ በአሁኑ ወቀት አለማችንን እየተፈታተነው ካለው የሰው ሠራሽ እና የተፈጥሮ አደጋዎች በሚከሰት የከባቢ አየር መዛባት ለተለያዩ አደጋዎች እየተጋለጠች እና…,neutral,2,afrisenti,"['ማለትም', 'በተለይ', 'በአሁኑ', 'ወቀት', 'አለማችንን', 'እየተፈታተነው', 'ካለው', 'የሰው', 'ሠራሽ', 'የተፈጥሮ', 'አደጋዎች', 'በሚከሰት', 'የከባቢ', 'አየር', 'መዛባት', 'ለተለያዩ', 'አደጋዎች', 'እየተጋለጠች']",ማለትም በተለይ በአሁኑ ወቀት አለማችንን እየተፈታተነው ካለው የሰው ሠራሽ የተፈጥሮ አደጋዎች በሚከሰት የከባቢ አየር መዛባት ለተለያዩ አደጋዎች እየተጋለጠች
ይህ ለኢዜማ የሴቶች ድጋፍ የትዊተር ገፅ ኢዜማን በሚደግፉ እና አባል በሆኑ እንስቶች የኢዜማን እንቅስቃሴ ለማስተዋውቅ የተከፈት ነው፡፡ ይሄንን ፔጅ ፎሎ በማድረግ የኢዜማን የየእለት…,neutral,2,afrisenti,"['ለኢዜማ', 'የሴቶች', 'ድጋፍ', 'የትዊተር', 'ገጽ', 'ኢዜማን', 'በሚደግፉ', 'አባል', 'በሆኑ', 'እንስቶች', 'የኢዜማን', 'እንቅስቃሴ', 'ለማስተዋውቅ', 'የተከፈት', 'ነው፡፡', 'ይሄንን', 'ፔጅ', 'ፎሎ', 'በማድረግ', 'የኢዜማን', 'የየእለት']",ለኢዜማ የሴቶች ድጋፍ የትዊተር ገጽ ኢዜማን በሚደግፉ አባል በሆኑ እንስቶች የኢዜማን እንቅስቃሴ ለማስተዋውቅ የተከፈት ነው፡፡ ይሄንን ፔጅ ፎሎ በማድረግ የኢዜማን የየእለት
Thanks for the info Selam!  ምናለ ግን ባትጠራሩ ኧረ ተፋቱኝ በጌታ አንዱ አርእስት አንስቶ የምታወሩበት አጋጣሚ እየጠበቃችሁ ነበር አ?,neutral,2,afrisenti,"['Thanks', 'for', 'the', 'info', 'Selam', 'ምናለ', 'ባትጠራሩ', 'ኧረ', 'ተፋቱኝ', 'በጌታ', 'አንዱ', 'አርእስት', 'አንስቶ', 'የምታወሩበት', 'አጋጣሚ', 'እየጠበቃችሁ', 'አ']",Thanks for the info Selam ምናለ ባትጠራሩ ኧረ ተፋቱኝ በጌታ አንዱ አርእስት አንስቶ የምታወሩበት አጋጣሚ እየጠበቃችሁ አ
«ሞጣ ላይ የተፈጸመውን ምን?» እያሉ በኮሜንት ሲያጨናንቁት አይቼ ሣቅቼ ሞትኩ! ???? እሱ «የመስጊድ ቃጠሎና ዘረፋ» ላለማለት ቃል ያሽሞነሙናል። እነሱ «ምንድነው የተፈጸመው ጥራው እ…,neutral,2,afrisenti,"['ሞጣ', 'የተፈጸመውን', 'ምን', 'እያሉ', 'በኮሜንት', 'ሲያጨናንቁት', 'አይቼ', 'ሣቅቼ', 'ሞትኩ', 'እሱ', 'የመስጊድ', 'ቃጠሎና', 'ዘረፋ', 'ላለማለት', 'ቃል', 'ያሽሞነሙናል።', 'እነሱ', 'ምንድነው', 'የተፈጸመው', 'ጥራው', 'እ']",ሞጣ የተፈጸመውን ምን እያሉ በኮሜንት ሲያጨናንቁት አይቼ ሣቅቼ ሞትኩ እሱ የመስጊድ ቃጠሎና ዘረፋ ላለማለት ቃል ያሽሞነሙናል። እነሱ ምንድነው የተፈጸመው ጥራው እ
እግዚያብሔር ሰውን ባምሳሉ ፈጠረ። ሰው በመንፈሳዊ ሂወቱ ሲበቃ ካይምሮ በላይ የሆኑ ነገሮችን መስራት ይችላል። ልክ ቅዱሳን አባቶች እንደሚሰወሩት ሁሉ። እና ምን ለማለት ፈልጌ ነው መ…,neutral,2,afrisenti,"['እግዚያብሄር', 'ሰውን', 'ባምሳሉ', 'ፈጠረ።', 'በመንፈሳዊ', 'ሂወቱ', 'ሲበቃ', 'ካይምሮ', 'በላይ', 'የሆኑ', 'ነገሮችን', 'መስራት', 'ይችላል።', 'ልክ', 'ቅዱሳን', 'አባቶች', 'እንደሚሰወሩት', 'ሁሉ።', 'ምን', 'ለማለት', 'ፈልጌ', 'መ']",እግዚያብሄር ሰውን ባምሳሉ ፈጠረ። በመንፈሳዊ ሂወቱ ሲበቃ ካይምሮ በላይ የሆኑ ነገሮችን መስራት ይችላል። ልክ ቅዱሳን አባቶች እንደሚሰወሩት ሁሉ። ምን ለማለት ፈልጌ መ
በጣም ከባድ ህመም ነው ሉላችይ ርገናመ ስንያቢ የእቅድህ አካል ተይዟል ተንናእለ,neutral,2,afrisenti,"['በጣም', 'ከባድ', 'ህመም', 'ሉላችይ', 'ርገናመ', 'ስንያቢ', 'የእቅድህ', 'አካል', 'ተይዟል', 'ተንናእለ']",በጣም ከባድ ህመም ሉላችይ ርገናመ ስንያቢ የእቅድህ አካል ተይዟል ተንናእለ
ዉድ የተዋህዶ ልጆች ለጌታችን ለመዳህኒታችን ለእየሱስ ክርስቶስ  የጥምቀት በዓል እንኳን አደረሳችሁ አደረሰን!!,neutral,2,afrisenti,"['ዉድ', 'የተዋህዶ', 'ልጆች', 'ለጌታችን', 'ለመዳህኒታችን', 'ለእየሱስ', 'ክርስቶስ', 'የጥምቀት', 'በአል', 'አደረሳችሁ', 'አደረሰን']",ዉድ የተዋህዶ ልጆች ለጌታችን ለመዳህኒታችን ለእየሱስ ክርስቶስ የጥምቀት በአል አደረሳችሁ አደረሰን
ሆኘ መናገር የምችለው ጭቆናና መብትን ካንተ ባልተናነሰ ጠንቅቄ እንደምረዳ ነው። አይ ያንተን መጨቆን እኔና ኢብራሂም ካንተ በላይ እናውቃለን የምትለኝ ከሆነ ስቄ ባልፈው ነው የሚሻለኝ።…,neutral,2,afrisenti,"['ሆኘ', 'መናገር', 'የምችለው', 'ጭቆናና', 'መብትን', 'ካንተ', 'ባልተናነሰ', 'ጠንቅቄ', 'እንደምረዳ', 'አይ', 'ያንተን', 'መጨቆን', 'እኔና', 'ኢብራሂም', 'ካንተ', 'በላይ', 'እናውቃለን', 'የምትለኝ', 'ከሆነ', 'ስቄ', 'ባልፈው', 'የሚሻለኝ።']",ሆኘ መናገር የምችለው ጭቆናና መብትን ካንተ ባልተናነሰ ጠንቅቄ እንደምረዳ አይ ያንተን መጨቆን እኔና ኢብራሂም ካንተ በላይ እናውቃለን የምትለኝ ከሆነ ስቄ ባልፈው የሚሻለኝ።
ኢራቅ የውጭ ወታደሮች እንዲወጡ ስትወስን፤ አሜሪካ በማእቀብ እያስፈራራች ነው,neutral,2,afrisenti,"['ኢራቅ', 'የውጭ', 'ወታደሮች', 'እንዲወጡ', 'ስትወስን፤', 'አሜሪካ', 'በማእቀብ', 'እያስፈራራች']",ኢራቅ የውጭ ወታደሮች እንዲወጡ ስትወስን፤ አሜሪካ በማእቀብ እያስፈራራች
ጥር 4፣ 2012/ የሀላባ ዞን አስተዳደር በመንግሥት ቃል ተገብቶልኝ የነበረው የሀላባ ዩኒቨርሲቲ ይገንባልኝ ሲል ጥያቄ አቅርቧል,neutral,2,afrisenti,"['ጥር', '፣', 'የሃላባ', 'ዞን', 'አስተዳደር', 'በመንግሥት', 'ቃል', 'ተገብቶልኝ', 'የነበረው', 'የሃላባ', 'ዩኒቨርሲቲ', 'ይገንባልኝ', 'ሲል', 'ጥያቄ', 'አቅርቧል']",ጥር ፣ የሃላባ ዞን አስተዳደር በመንግሥት ቃል ተገብቶልኝ የነበረው የሃላባ ዩኒቨርሲቲ ይገንባልኝ ሲል ጥያቄ አቅርቧል
እኔ እንጃ,neutral,2,afrisenti,"['እኔ', 'እንጃ']",እኔ እንጃ
ጓደኛሽ ስለሆነ? እንጂ ለቅምሻ የለለቀሽለበት ግጥም ብዙም ማራኪ አይደለም የበለጠ እፅፋለሁ ካስተዋወቅሽልኝ,neutral,2,afrisenti,"['ጓደኛሽ', 'ስለሆነ', 'እንጂ', 'ለቅምሻ', 'የለለቀሽለበት', 'ግጥም', 'ብዙም', 'ማራኪ', 'የበለጠ', 'እጽፋለሁ', 'ካስተዋወቅሽልኝ']",ጓደኛሽ ስለሆነ እንጂ ለቅምሻ የለለቀሽለበት ግጥም ብዙም ማራኪ የበለጠ እጽፋለሁ ካስተዋወቅሽልኝ
ሳምሪዬ አዎ ለዛ ነው በ 28 የሚሆነው,neutral,2,afrisenti,"['ሳምሪዬ', 'አዎ', 'ለዛ', 'የሚሆነው']",ሳምሪዬ አዎ ለዛ የሚሆነው
ለሞት አምላክ አክብሮት ስለሌላችሁ ዲክዎ ይወርዳል። በሌይንዎ ሟች ውስጥ ይቆዩ ወይም በሚያሰቃይ ሞት ይሞቱ ፡፡ ሟችነትን የሚያሸንፉበት ብቸኛው መንገድ ሞት…,neutral,2,afrisenti,"['ለሞት', 'አምላክ', 'አክብሮት', 'ስለሌላችሁ', 'ዲክዎ', 'ይወርዳል።', 'በሌይንዎ', 'ሟች', 'ይቆዩ', 'በሚያሰቃይ', 'ሞት', 'ይሞቱ', '፡፡', 'ሟችነትን', 'የሚያሸንፉበት', 'ብቸኛው', 'መንገድ', 'ሞት']",ለሞት አምላክ አክብሮት ስለሌላችሁ ዲክዎ ይወርዳል። በሌይንዎ ሟች ይቆዩ በሚያሰቃይ ሞት ይሞቱ ፡፡ ሟችነትን የሚያሸንፉበት ብቸኛው መንገድ ሞት
ሞኝ. ዘረኝነት ሃጥያት ነው. Theology የተማረ ሰው ይህንን ያውቃል...,neutral,2,afrisenti,"['ሞኝ', 'ዘረኝነት', 'ሃጥያት', 'Theology', 'የተማረ', 'ይህንን', 'ያውቃል']",ሞኝ ዘረኝነት ሃጥያት Theology የተማረ ይህንን ያውቃል
የፖርቲዎቻችንን ውሕደት የሚያበሥረው ወሳኝ የፊርማ ሥነ ሥርዓት ዛሬ ተካሄደ:: የውሕደት ጉዞው ሕግና ሥርዓትን ጠብቆ በአስተማማኝ ሁኔታ ይቀጥላል። . . . .…,neutral,2,afrisenti,"['የፖርቲዎቻችንን', 'ውህደት', 'የሚያበሥረው', 'ወሳኝ', 'የፊርማ', 'ሥነ', 'ሥርአት', 'ተካሄደ', 'የውህደት', 'ጉዞው', 'ህግና', 'ሥርአትን', 'ጠብቆ', 'በአስተማማኝ', 'ሁኔታ', 'ይቀጥላል።']",የፖርቲዎቻችንን ውህደት የሚያበሥረው ወሳኝ የፊርማ ሥነ ሥርአት ተካሄደ የውህደት ጉዞው ህግና ሥርአትን ጠብቆ በአስተማማኝ ሁኔታ ይቀጥላል።
እኔስ ብትይ ድንብርብር ነው የምለው!  ግን ይሄ ሰምና ወርቅ ነው   እስኪ ሞክሪ,neutral,2,afrisenti,"['እኔስ', 'ብትይ', 'ድንብርብር', 'የምለው', 'ይሄ', 'ሰምና', 'ወርቅ', 'እስኪ', 'ሞክሪ']",እኔስ ብትይ ድንብርብር የምለው ይሄ ሰምና ወርቅ እስኪ ሞክሪ
ለሀገሪቱ ኢንጅነሮች መላ ሚዘይድ ኘሮጀክት ነው? ወይስ ምንድን እኛ ኢንጅነሮች ስራ ማግኘት ፈተና እየሆነብን ነው ዶ/ር የስራ መስሪያ የደሞዝ ጣራ እንኳ የለውም…,neutral,2,afrisenti,"['ለሃገሪቱ', 'ኢንጅነሮች', 'መላ', 'ሚዘይድ', 'ኘሮጀክት', 'ወይስ', 'ምንድን', 'እኛ', 'ኢንጅነሮች', 'ስራ', 'ማግኘት', 'ፈተና', 'እየሆነብን', 'ዶ', 'ር', 'የስራ', 'መስሪያ', 'የደሞዝ', 'ጣራ', 'የለውም']",ለሃገሪቱ ኢንጅነሮች መላ ሚዘይድ ኘሮጀክት ወይስ ምንድን እኛ ኢንጅነሮች ስራ ማግኘት ፈተና እየሆነብን ዶ ር የስራ መስሪያ የደሞዝ ጣራ የለውም
ቡልቻ  ድመቅሳ  መቸ  ነው  የሚቀበሩት  ብሎ  ወዳጀ ጠየቀኝ  የምታቁ  ንገሩን!,neutral,2,afrisenti,"['ቡልቻ', 'ድመቅሳ', 'መቸ', 'የሚቀበሩት', 'ብሎ', 'ወዳጀ', 'ጠየቀኝ', 'የምታቁ', 'ንገሩን']",ቡልቻ ድመቅሳ መቸ የሚቀበሩት ብሎ ወዳጀ ጠየቀኝ የምታቁ ንገሩን
በልሎች አገሮች ሶማሊያ እና ናይጄሪያ ለምሳሌ የምንሰምቸው የወንጀልኞች ቡድኖች አጀማመራቸው እንዲህ ነበር:: መንግስት እኒህን ወንጀለኞች ትልቅ ኢላማው ማድረጉ ተገቢ ነው:: ለሰላም:…,neutral,2,afrisenti,"['በልሎች', 'አገሮች', 'ሶማሊያ', 'ናይጄሪያ', 'ለምሳሌ', 'የምንሰምቸው', 'የወንጀልኞች', 'ቡድኖች', 'አጀማመራቸው', 'እንዲህ', 'መንግስት', 'እኒህን', 'ወንጀለኞች', 'ትልቅ', 'ኢላማው', 'ማድረጉ', 'ተገቢ', 'ለሰላም']",በልሎች አገሮች ሶማሊያ ናይጄሪያ ለምሳሌ የምንሰምቸው የወንጀልኞች ቡድኖች አጀማመራቸው እንዲህ መንግስት እኒህን ወንጀለኞች ትልቅ ኢላማው ማድረጉ ተገቢ ለሰላም
የዲሞክራሲ የ እኩልነትና ሀሳብን ህጋዊ በሆነ መልኩ የመግለፅ መብትን ለመረዳት ሳትሞክር የአዲስ አበባን ጉዳይ ለሁለት አካላት ብቻ ለማደረል የደፈርክ ምን አይነቱ ግብዝ ነህ!!…,neutral,2,afrisenti,"['የዲሞክራሲ', 'እኩልነትና', 'ሃሳብን', 'ህጋዊ', 'በሆነ', 'መልኩ', 'የመግለጽ', 'መብትን', 'ለመረዳት', 'ሳትሞክር', 'የአዲስ', 'አበባን', 'ጉዳይ', 'ለሁለት', 'አካላት', 'ለማደረል', 'የደፈርክ', 'ምን', 'አይነቱ', 'ግብዝ', 'ነህ']",የዲሞክራሲ እኩልነትና ሃሳብን ህጋዊ በሆነ መልኩ የመግለጽ መብትን ለመረዳት ሳትሞክር የአዲስ አበባን ጉዳይ ለሁለት አካላት ለማደረል የደፈርክ ምን አይነቱ ግብዝ ነህ
እስቲ ይዤ ልግባ ሰፈሬ ካለ አሁን ዘርሽ ጋር አንዱ ሲያወራው እያየሁ ነጥብ ይዤ ነበር…ሃሃሃሃ…አስረገጥሽልኝ…ማይ ማን!!,neutral,2,afrisenti,"['እስቲ', 'ይዤ', 'ልግባ', 'ሰፈሬ', 'ካለ', 'ዘርሽ', 'አንዱ', 'ሲያወራው', 'እያየሁ', 'ነጥብ', 'ይዤ', 'ሃሃሃሃ', 'አስረገጥሽልኝ', 'ማይ', 'ማን']",እስቲ ይዤ ልግባ ሰፈሬ ካለ ዘርሽ አንዱ ሲያወራው እያየሁ ነጥብ ይዤ ሃሃሃሃ አስረገጥሽልኝ ማይ ማን
ኸረ እንደውም በጣም ቀሪ ይበዛብኛል!!!,neutral,2,afrisenti,"['ኸረ', 'እንደውም', 'በጣም', 'ቀሪ', 'ይበዛብኛል']",ኸረ እንደውም በጣም ቀሪ ይበዛብኛል
ሊል ይችላል!! ደግሞም እውነት ነው፡፡ እስላሞች ሲል ግን የኢትዮጲያን ሙስሊሞች አይደለም አረቦቹን እንጂ (በተለይ ሰሜን አፍሪካ) ይህንን ከታሪክ ማረጋገጥ ትችላለህ፡፡,neutral,2,afrisenti,"['ሊል', 'ይችላል', 'ደግሞም', 'እውነት', 'ነው፡፡', 'እስላሞች', 'ሲል', 'የኢትዮጲያን', 'ሙስሊሞች', 'አረቦቹን', 'እንጂ', 'በተለይ', 'ሰሜን', 'አፍሪካ', 'ይህንን', 'ከታሪክ', 'ማረጋገጥ', 'ትችላለህ፡፡']",ሊል ይችላል ደግሞም እውነት ነው፡፡ እስላሞች ሲል የኢትዮጲያን ሙስሊሞች አረቦቹን እንጂ በተለይ ሰሜን አፍሪካ ይህንን ከታሪክ ማረጋገጥ ትችላለህ፡፡
እንኳዕ ናብቲ ክቡር ብሄራዊ ባዓልና ዝኾነ ማዓልቲ ሕዳር ፅዮን ኣብፀሓና ኣብፀሓኩም ንኹልና ህዝበ ግእዝ ወ ትግርኛ።,neutral,2,afrisenti,"['እንኳእ', 'ናብቲ', 'ክቡር', 'ብሄራዊ', 'ባአልና', 'ዝኾነ', 'ማአልቲ', 'ህዳር', 'ጽዮን', 'ኣብጸሃና', 'ኣብጸሃኩም', 'ንኹልና', 'ህዝበ', 'ግእዝ', 'ወ', 'ትግርኛ።']",እንኳእ ናብቲ ክቡር ብሄራዊ ባአልና ዝኾነ ማአልቲ ህዳር ጽዮን ኣብጸሃና ኣብጸሃኩም ንኹልና ህዝበ ግእዝ ወ ትግርኛ።
ቻይና ብቻ ናት በዚህ ምርጫ ጣልቃ የምትገባው::  ለምን?,neutral,2,afrisenti,"['ቻይና', 'ናት', 'በዚህ', 'ምርጫ', 'ጣልቃ', 'የምትገባው', 'ለምን']",ቻይና ናት በዚህ ምርጫ ጣልቃ የምትገባው ለምን
ሃሃሃ  የምር ግን እውቀት የሚባርቅባቸው ማወቃቸው ለራሳቸው የሚገርማቸው አልገጠሙሽም? :)የሰፈርሽ ልጆች ልታብራራ ነው እንዴ?! ይሉታል:) የውስብስብነት…,neutral,2,afrisenti,"['ሃሃሃ', 'የምር', 'እውቀት', 'የሚባርቅባቸው', 'ማወቃቸው', 'ለራሳቸው', 'የሚገርማቸው', 'አልገጠሙሽም', 'የሰፈርሽ', 'ልጆች', 'ልታብራራ', 'እንዴ', 'ይሉታል', 'የውስብስብነት']",ሃሃሃ የምር እውቀት የሚባርቅባቸው ማወቃቸው ለራሳቸው የሚገርማቸው አልገጠሙሽም የሰፈርሽ ልጆች ልታብራራ እንዴ ይሉታል የውስብስብነት
በርቱልን የኛ የሁላችን አሳቢዎች ጌታ ያግዛችኋል,neutral,2,afrisenti,"['በርቱልን', 'የኛ', 'የሁላችን', 'አሳቢዎች', 'ጌታ', 'ያግዛችኋል']",በርቱልን የኛ የሁላችን አሳቢዎች ጌታ ያግዛችኋል
Of course you guys _ባሰላ ሳይሆን ባመነ ነው!! እንዲያ ቢሆንማ ድንግል በየትኛው ሳይንሳዊ ሂደት ነው ምትጸንሰው ???… እምነት ማለት አ…,neutral,2,afrisenti,"['Of', 'course', 'you', 'guys', '_ባሰላ', 'ሳይሆን', 'ባመነ', 'እንዲያ', 'ቢሆንማ', 'ድንግል', 'በየትኛው', 'ሳይንሳዊ', 'ሂደት', 'ምትጸንሰው', 'እምነት', 'ማለት', 'አ']",Of course you guys _ባሰላ ሳይሆን ባመነ እንዲያ ቢሆንማ ድንግል በየትኛው ሳይንሳዊ ሂደት ምትጸንሰው እምነት ማለት አ
እኔ ምለው ሴቶች ሲያብዱ ግን ለምን ነው ግብር የማይ ከፍሉ,neutral,2,afrisenti,"['እኔ', 'ምለው', 'ሴቶች', 'ሲያብዱ', 'ለምን', 'ግብር', 'የማይ', 'ከፍሉ']",እኔ ምለው ሴቶች ሲያብዱ ለምን ግብር የማይ ከፍሉ
የለም ተውጂ! እኔ የሰማሁት እንዲያውም በቀበሌ:በወረዳ:በዞን ህዝብ ከታች እስተ ላይ ራሱን በራሱ ያስተዳድር  ነው:: አውቆ የተኛ ...የሚለውን ተረት ሰው እ…,neutral,2,afrisenti,"['የለም', 'ተውጂ', 'እኔ', 'የሰማሁት', 'እንዲያውም', 'በቀበሌ', 'በወረዳ', 'በዞን', 'ህዝብ', 'ከታች', 'እስተ', 'ራሱን', 'በራሱ', 'ያስተዳድር', 'አውቆ', 'የተኛ', 'የሚለውን', 'ተረት', 'እ']",የለም ተውጂ እኔ የሰማሁት እንዲያውም በቀበሌ በወረዳ በዞን ህዝብ ከታች እስተ ራሱን በራሱ ያስተዳድር አውቆ የተኛ የሚለውን ተረት እ
ሙስናን በመቀነስ፣ ገልፅነትን አስፍኖ የደንበኞችን እርካታ ይጨምራል ተብሏል፡፡የመረጃና መረብ ደህንነት ኤጀንሲ፣ የገቢዎች፣ የግብርና፣ የንግድ፣ የትራንስፖርት፣ የማዕድንና የኢነርጂ ሚኒስቴር…,neutral,2,afrisenti,"['ሙስናን', 'በመቀነስ፣', 'ገልጽነትን', 'አስፍኖ', 'የደንበኞችን', 'እርካታ', 'ይጨምራል', 'ተብሏል፡፡የመረጃና', 'መረብ', 'ደህንነት', 'ኤጀንሲ፣', 'የገቢዎች፣', 'የግብርና፣', 'የንግድ፣', 'የትራንስፖርት፣', 'የማእድንና', 'የኢነርጂ', 'ሚኒስቴር']",ሙስናን በመቀነስ፣ ገልጽነትን አስፍኖ የደንበኞችን እርካታ ይጨምራል ተብሏል፡፡የመረጃና መረብ ደህንነት ኤጀንሲ፣ የገቢዎች፣ የግብርና፣ የንግድ፣ የትራንስፖርት፣ የማእድንና የኢነርጂ ሚኒስቴር
በአጭሩ ለምን የቤት እና የዱር እንስሳትን እወዳለሁ ብለሽ አትገላገይም? ????,neutral,2,afrisenti,"['በአጭሩ', 'ለምን', 'የቤት', 'የዱር', 'እንስሳትን', 'እወዳለሁ', 'ብለሽ', 'አትገላገይም']",በአጭሩ ለምን የቤት የዱር እንስሳትን እወዳለሁ ብለሽ አትገላገይም
ፍትሀዊ ጥያቄ መጠየቅ ዘረኛ አያስብልም,neutral,2,afrisenti,"['ፍትሃዊ', 'ጥያቄ', 'መጠየቅ', 'ዘረኛ', 'አያስብልም']",ፍትሃዊ ጥያቄ መጠየቅ ዘረኛ አያስብልም
‹‹ኢትዮጵያ ከእኛ ጋር ያላትን ግንኙነት ዋጋ የምትሰጠው በጋራ ካለን ፍላጎት በመነጨ ነው›› ያሲን ሐጂ ሞሐሙድ፣ የሶማሌላንድ የውጭ ጉዳይና ዓለም አቀፍ ትብብር ሚኒስትር,neutral,2,afrisenti,"['ኢትዮጵያ', 'ከእኛ', 'ያላትን', 'ግንኙነት', 'ዋጋ', 'የምትሰጠው', 'በጋራ', 'ካለን', 'ፍላጎት', 'በመነጨ', 'ያሲን', 'ሃጂ', 'ሞሃሙድ፣', 'የሶማሌላንድ', 'የውጭ', 'ጉዳይና', 'አለም', 'አቀፍ', 'ትብብር', 'ሚኒስትር']",ኢትዮጵያ ከእኛ ያላትን ግንኙነት ዋጋ የምትሰጠው በጋራ ካለን ፍላጎት በመነጨ ያሲን ሃጂ ሞሃሙድ፣ የሶማሌላንድ የውጭ ጉዳይና አለም አቀፍ ትብብር ሚኒስትር
አብይ የኛ ነው የሚል የአማራ ብሔርተኛ የለም። ኢሕአዴግ ፈረሰ ተዋኸደ ለአማራ ሕዝብ ምንም ፋይዳ የለውም። ይችን አመት ሠርቶ የሚሞት ድርጅት ነው።,neutral,2,afrisenti,"['አብይ', 'የኛ', 'የሚል', 'የአማራ', 'ብሄርተኛ', 'የለም።', 'ኢህአዴግ', 'ፈረሰ', 'ተዋኸደ', 'ለአማራ', 'ህዝብ', 'ምንም', 'ፋይዳ', 'የለውም።', 'ይችን', 'አመት', 'ሠርቶ', 'የሚሞት', 'ድርጅት']",አብይ የኛ የሚል የአማራ ብሄርተኛ የለም። ኢህአዴግ ፈረሰ ተዋኸደ ለአማራ ህዝብ ምንም ፋይዳ የለውም። ይችን አመት ሠርቶ የሚሞት ድርጅት
ከወሎ ዩኒቨርስቲ ተማሪ ሞት ጋር በተያያዘ አንድ ተጠርጣሪ በቁጥጥር ስር ውሏል,neutral,2,afrisenti,"['ከወሎ', 'ዩኒቨርስቲ', 'ተማሪ', 'ሞት', 'በተያያዘ', 'ተጠርጣሪ', 'በቁጥጥር', 'ስር', 'ውሏል']",ከወሎ ዩኒቨርስቲ ተማሪ ሞት በተያያዘ ተጠርጣሪ በቁጥጥር ስር ውሏል
ሽሮ ከፍርፍር እኩል መጠራቱ ለምን ይሆን ሲል እጠይቃለን,neutral,2,afrisenti,"['ሽሮ', 'ከፍርፍር', 'እኩል', 'መጠራቱ', 'ለምን', 'ይሆን', 'ሲል', 'እጠይቃለን']",ሽሮ ከፍርፍር እኩል መጠራቱ ለምን ይሆን ሲል እጠይቃለን
እንዲህ ያለውን ነው መምረጥ ??????,neutral,2,afrisenti,"['እንዲህ', 'ያለውን', 'መምረጥ']",እንዲህ ያለውን መምረጥ
እርግጠኛ ነኝ ሁልሽም የተሠጣ ሽሮ ዘግነሽ እሮጠሻል??,neutral,2,afrisenti,"['እርግጠኛ', 'ነኝ', 'ሁልሽም', 'የተሠጣ', 'ሽሮ', 'ዘግነሽ', 'እሮጠሻል']",እርግጠኛ ነኝ ሁልሽም የተሠጣ ሽሮ ዘግነሽ እሮጠሻል
